temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,traffic_volume,high_traffic
295.0,0.0,0.0,1,Clear,4/09/2016 21:00,2368,0
294.43,0.0,0.0,90,Thunderstorm,4/09/2016 22:00,2083,0
294.43,0.0,0.0,90,Rain,4/09/2016 22:00,2083,0
293.63,0.0,0.0,1,Rain,4/09/2016 23:00,1471,0
293.63,0.0,0.0,1,Thunderstorm,4/09/2016 23:00,1471,0
293.17,1.52,0.0,90,Rain,5/09/2016 0:00,1064,0
293.17,1.52,0.0,90,Thunderstorm,5/09/2016 0:00,1064,0
292.22,1.4,0.0,40,Rain,5/09/2016 1:00,537,0
292.22,1.4,0.0,40,Thunderstorm,5/09/2016 1:00,537,0
292.39,0.25,0.0,1,Rain,5/09/2016 2:00,369,0
292.39,0.25,0.0,1,Thunderstorm,5/09/2016 2:00,369,0
292.94,0.0,0.0,1,Thunderstorm,5/09/2016 3:00,250,0
292.94,0.0,0.0,1,Rain,5/09/2016 3:00,250,0
292.15,10.16,0.0,90,Rain,5/09/2016 4:00,278,0
292.15,10.16,0.0,90,Thunderstorm,5/09/2016 4:00,278,0
292.15,10.16,0.0,90,Mist,5/09/2016 4:00,278,0
291.89,5.59,0.0,90,Rain,5/09/2016 5:00,637,0
291.89,5.59,0.0,90,Mist,5/09/2016 5:00,637,0
291.91,2.22,0.0,40,Rain,5/09/2016 6:00,1050,0
291.91,2.22,0.0,40,Mist,5/09/2016 6:00,1050,0
291.88,0.0,0.0,90,Clouds,5/09/2016 7:00,1327,0
292.38,0.0,0.0,1,Clear,5/09/2016 8:00,1752,0
294.13,0.0,0.0,75,Clouds,5/09/2016 9:00,2377,0
295.58,0.0,0.0,75,Clouds,5/09/2016 10:00,2962,0
296.72,0.0,0.0,40,Clouds,5/09/2016 11:00,3615,0
297.42,0.0,0.0,90,Clouds,5/09/2016 12:00,3959,0
297.18,0.0,0.0,90,Thunderstorm,5/09/2016 13:00,3804,0
297.78,0.0,0.0,90,Clouds,5/09/2016 14:00,4134,0
297.99,0.0,0.0,75,Clouds,5/09/2016 15:00,3946,0
297.73,0.0,0.0,90,Clouds,5/09/2016 16:00,3693,0
297.34,0.0,0.0,90,Drizzle,5/09/2016 17:00,3518,0
297.34,0.0,0.0,90,Rain,5/09/2016 17:00,3518,0
296.91,0.0,0.0,90,Drizzle,5/09/2016 18:00,3153,0
296.91,0.0,0.0,90,Rain,5/09/2016 18:00,3153,0
296.4,0.0,0.0,90,Rain,5/09/2016 19:00,2751,0
296.4,0.0,0.0,90,Mist,5/09/2016 19:00,2751,0
296.4,0.0,0.0,90,Drizzle,5/09/2016 19:00,2751,0
295.7,0.0,0.0,90,Mist,5/09/2016 20:00,2299,0
295.7,0.0,0.0,90,Thunderstorm,5/09/2016 20:00,2299,0
295.7,0.0,0.0,1,Mist,5/09/2016 21:00,1857,0
295.7,0.0,0.0,1,Rain,5/09/2016 21:00,1857,0
296.1,0.0,0.0,1,Mist,5/09/2016 22:00,1385,0
296.1,0.0,0.0,1,Rain,5/09/2016 22:00,1385,0
296.53,0.0,0.0,1,Rain,5/09/2016 23:00,920,0
296.53,0.0,0.0,1,Mist,5/09/2016 23:00,920,0
297.42,0.0,0.0,1,Rain,6/09/2016 0:00,466,0
297.42,0.0,0.0,1,Mist,6/09/2016 0:00,466,0
297.89,0.0,0.0,1,Mist,6/09/2016 1:00,277,0
297.74,0.76,0.0,1,Rain,6/09/2016 2:00,249,0
297.74,0.76,0.0,1,Mist,6/09/2016 2:00,249,0
297.38,1.52,0.0,1,Rain,6/09/2016 3:00,310,0
297.38,1.52,0.0,1,Thunderstorm,6/09/2016 3:00,310,0
297.38,1.52,0.0,1,Mist,6/09/2016 3:00,310,0
296.39,0.25,0.0,75,Rain,6/09/2016 4:00,780,0
296.39,0.25,0.0,75,Thunderstorm,6/09/2016 4:00,780,0
296.39,0.25,0.0,75,Mist,6/09/2016 4:00,780,0
295.98,1.0,0.0,40,Rain,6/09/2016 5:00,2607,0
295.98,1.0,0.0,40,Thunderstorm,6/09/2016 5:00,2607,0
295.98,1.0,0.0,40,Mist,6/09/2016 5:00,2607,0
295.39,9.15,0.0,90,Rain,6/09/2016 6:00,4763,0
295.39,9.15,0.0,90,Thunderstorm,6/09/2016 6:00,4763,0
295.39,9.15,0.0,90,Mist,6/09/2016 6:00,4763,0
293.94,2.39,0.0,75,Rain,6/09/2016 7:00,5620,1
293.94,2.39,0.0,75,Thunderstorm,6/09/2016 7:00,5620,1
293.9,2.29,0.0,75,Rain,6/09/2016 8:00,5267,1
293.9,2.29,0.0,75,Mist,6/09/2016 8:00,5267,1
293.9,2.29,0.0,75,Thunderstorm,6/09/2016 8:00,5267,1
294.04,2.29,0.0,90,Rain,6/09/2016 9:00,4767,0
294.04,2.29,0.0,90,Mist,6/09/2016 9:00,4767,0
294.27,0.51,0.0,90,Rain,6/09/2016 10:00,4024,0
294.27,0.51,0.0,90,Mist,6/09/2016 10:00,4024,0
294.27,0.51,0.0,90,Thunderstorm,6/09/2016 10:00,4024,0
294.68,3.27,0.0,75,Rain,6/09/2016 11:00,4335,0
294.68,3.27,0.0,75,Thunderstorm,6/09/2016 11:00,4335,0
294.68,3.27,0.0,75,Mist,6/09/2016 11:00,4335,0
294.68,3.27,0.0,75,Drizzle,6/09/2016 11:00,4335,0
295.3,0.0,0.0,75,Thunderstorm,6/09/2016 12:00,4300,0
295.3,0.0,0.0,75,Rain,6/09/2016 12:00,4300,0
295.94,0.0,0.0,75,Drizzle,6/09/2016 13:00,4294,0
297.08,0.0,0.0,40,Thunderstorm,6/09/2016 14:00,4782,0
297.77,0.0,0.0,40,Clouds,6/09/2016 15:00,5141,1
298.25,0.0,0.0,1,Clear,6/09/2016 16:00,6074,1
298.25,0.0,0.0,75,Rain,6/09/2016 17:00,4750,0
297.31,0.0,0.0,75,Rain,6/09/2016 18:00,4044,0
296.53,0.0,0.0,90,Rain,6/09/2016 19:00,2628,0
295.77,0.0,0.0,90,Rain,6/09/2016 20:00,2227,0
295.77,0.0,0.0,90,Drizzle,6/09/2016 20:00,2227,0
295.12,0.0,0.0,1,Rain,6/09/2016 21:00,2004,0
295.12,0.0,0.0,1,Drizzle,6/09/2016 21:00,2004,0
294.88,0.0,0.0,1,Rain,6/09/2016 22:00,1410,0
294.88,0.0,0.0,1,Drizzle,6/09/2016 22:00,1410,0
294.53,0.0,0.0,1,Clear,6/09/2016 23:00,851,0
294.09,0.0,0.0,1,Mist,7/09/2016 0:00,426,0
294.22,0.0,0.0,40,Clouds,7/09/2016 1:00,293,0
293.56,0.0,0.0,75,Clouds,7/09/2016 2:00,227,0
293.44,0.0,0.0,90,Mist,7/09/2016 3:00,315,0
293.43,0.0,0.0,90,Mist,7/09/2016 4:00,847,0
293.31,0.0,0.0,90,Mist,7/09/2016 5:00,2874,0
293.33,0.0,0.0,90,Rain,7/09/2016 6:00,5530,1
293.22,0.0,0.0,90,Rain,7/09/2016 7:00,5903,1
293.16,0.51,0.0,90,Rain,7/09/2016 8:00,5732,1
293.16,0.51,0.0,90,Mist,7/09/2016 8:00,5732,1
293.16,0.51,0.0,90,Drizzle,7/09/2016 8:00,5732,1
293.02,0.3,0.0,90,Rain,7/09/2016 9:00,4926,0
293.02,0.3,0.0,90,Mist,7/09/2016 9:00,4926,0
293.02,0.3,0.0,90,Drizzle,7/09/2016 9:00,4926,0
293.2,0.28,0.0,90,Rain,7/09/2016 10:00,4056,0
293.2,0.28,0.0,90,Mist,7/09/2016 10:00,4056,0
293.2,0.28,0.0,90,Drizzle,7/09/2016 10:00,4056,0
293.53,0.0,0.0,90,Mist,7/09/2016 11:00,4323,0
293.53,0.0,0.0,90,Rain,7/09/2016 11:00,4323,0
293.72,0.0,0.0,90,Rain,7/09/2016 12:00,4442,0
293.72,0.0,0.0,90,Drizzle,7/09/2016 12:00,4442,0
293.72,0.0,0.0,90,Mist,7/09/2016 12:00,4442,0
294.4,0.0,0.0,90,Rain,7/09/2016 13:00,4392,0
294.94,0.0,0.0,90,Clouds,7/09/2016 14:00,4820,0
295.88,0.0,0.0,40,Clouds,7/09/2016 15:00,5186,1
296.04,0.0,0.0,40,Clouds,7/09/2016 16:00,6244,1
296.58,0.0,0.0,90,Clouds,7/09/2016 17:00,4527,0
296.85,0.0,0.0,75,Clouds,7/09/2016 18:00,3861,0
296.5,0.0,0.0,75,Clouds,7/09/2016 19:00,2533,0
295.64,0.0,0.0,75,Clouds,7/09/2016 20:00,2335,0
294.67,0.0,0.0,75,Clouds,7/09/2016 21:00,2056,0
294.21,0.0,0.0,1,Thunderstorm,7/09/2016 22:00,907,0
294.08,0.0,0.0,1,Clear,7/09/2016 23:00,1,0
293.96,0.0,0.0,1,Clear,8/09/2016 0:00,7,0
293.91,0.0,0.0,1,Mist,8/09/2016 1:00,3,0
293.91,0.0,0.0,1,Clear,8/09/2016 2:00,3,0
293.86,0.0,0.0,75,Clouds,8/09/2016 3:00,1,0
293.1,0.0,0.0,40,Clouds,8/09/2016 4:00,685,0
291.37,0.0,0.0,1,Clear,8/09/2016 5:00,2842,0
290.16,0.0,0.0,1,Clear,8/09/2016 6:00,5589,1
289.25,0.0,0.0,1,Clear,8/09/2016 7:00,5923,1
289.11,0.0,0.0,1,Clear,8/09/2016 8:00,5505,1
290.06,0.0,0.0,40,Clouds,8/09/2016 9:00,4959,0
291.71,0.0,0.0,1,Clear,8/09/2016 10:00,4220,0
293.48,0.0,0.0,1,Clear,8/09/2016 11:00,4451,0
294.1,0.0,0.0,1,Clear,8/09/2016 12:00,4569,0
295.47,0.0,0.0,1,Clear,8/09/2016 13:00,4407,0
296.85,0.0,0.0,1,Clear,8/09/2016 14:00,4926,0
296.76,0.0,0.0,1,Clear,8/09/2016 15:00,5342,1
297.36,0.0,0.0,1,Clear,8/09/2016 16:00,6176,1
297.4,0.0,0.0,1,Clear,8/09/2016 17:00,5450,1
296.47,0.0,0.0,1,Clear,8/09/2016 18:00,4232,0
294.89,0.0,0.0,1,Clear,8/09/2016 19:00,3333,0
292.92,0.0,0.0,75,Rain,8/09/2016 20:00,3018,0
292.42,0.0,0.0,75,Rain,8/09/2016 21:00,2534,0
291.19,0.0,0.0,40,Clouds,8/09/2016 22:00,2090,0
290.55,0.0,0.0,1,Rain,8/09/2016 23:00,2657,0
289.95,0.0,0.0,40,Rain,9/09/2016 0:00,745,0
289.69,0.0,0.0,1,Rain,9/09/2016 1:00,413,0
289.72,0.0,0.0,75,Thunderstorm,9/09/2016 2:00,277,0
289.72,0.0,0.0,75,Rain,9/09/2016 2:00,277,0
289.8,0.0,0.0,90,Thunderstorm,9/09/2016 3:00,355,0
289.8,0.0,0.0,90,Rain,9/09/2016 3:00,355,0
289.8,0.0,0.0,90,Mist,9/09/2016 3:00,355,0
289.79,2.1,0.0,1,Rain,9/09/2016 4:00,851,0
289.79,2.1,0.0,1,Thunderstorm,9/09/2016 4:00,851,0
289.79,2.1,0.0,1,Mist,9/09/2016 4:00,851,0
289.87,0.0,0.0,1,Rain,9/09/2016 5:00,2763,0
289.87,0.0,0.0,1,Thunderstorm,9/09/2016 5:00,2763,0
289.88,0.43,0.0,90,Rain,9/09/2016 6:00,5411,1
289.76,1.27,0.0,1,Rain,9/09/2016 7:00,5945,1
289.86,0.3,0.0,1,Rain,9/09/2016 8:00,6022,1
291.04,0.0,0.0,40,Clouds,9/09/2016 9:00,4081,0
291.89,0.0,0.0,40,Clouds,9/09/2016 10:00,4700,0
292.1,0.25,0.0,40,Rain,9/09/2016 11:00,4722,0
294.01,0.0,0.0,1,Clear,9/09/2016 12:00,4920,0
295.2,0.0,0.0,1,Clear,9/09/2016 13:00,4575,0
295.89,0.0,0.0,40,Clouds,9/09/2016 14:00,5015,1
296.05,0.0,0.0,40,Clouds,9/09/2016 15:00,5518,1
295.81,0.0,0.0,40,Clouds,9/09/2016 16:00,6156,1
295.28,0.0,0.0,40,Clouds,9/09/2016 17:00,5656,1
294.93,0.0,0.0,1,Thunderstorm,9/09/2016 18:00,4790,0
293.53,0.0,0.0,75,Clouds,9/09/2016 19:00,3578,0
292.33,0.0,0.0,56,Rain,9/09/2016 20:00,2874,0
290.92,0.0,0.0,1,Clear,9/09/2016 21:00,2857,0
290.39,0.0,0.0,40,Clouds,9/09/2016 22:00,2672,0
289.81,0.0,0.0,75,Clouds,9/09/2016 23:00,1739,0
289.91,0.0,0.0,75,Rain,10/09/2016 0:00,1374,0
289.46,0.0,0.0,40,Rain,10/09/2016 1:00,986,0
289.46,0.0,0.0,40,Drizzle,10/09/2016 1:00,986,0
289.17,0.0,0.0,1,Rain,10/09/2016 2:00,747,0
288.43,0.0,0.0,1,Clear,10/09/2016 3:00,585,0
287.83,0.0,0.0,1,Clear,10/09/2016 4:00,708,0
287.54,0.0,0.0,1,Clear,10/09/2016 5:00,1094,0
287.28,0.0,0.0,1,Clear,10/09/2016 6:00,1858,0
286.87,0.0,0.0,1,Clear,10/09/2016 7:00,2859,0
287.42,0.0,0.0,40,Clouds,10/09/2016 8:00,3748,0
289.13,0.0,0.0,1,Clear,10/09/2016 9:00,4477,0
290.77,0.0,0.0,1,Clear,10/09/2016 10:00,4766,0
291.6,0.0,0.0,1,Clear,10/09/2016 11:00,4575,0
292.58,0.0,0.0,1,Clear,10/09/2016 12:00,4936,0
293.5,0.0,0.0,40,Clouds,10/09/2016 13:00,4687,0
294.14,0.0,0.0,40,Clouds,10/09/2016 14:00,4599,0
294.41,0.0,0.0,40,Clouds,10/09/2016 15:00,4490,0
294.35,0.0,0.0,75,Rain,10/09/2016 16:00,4670,0
294.33,0.0,0.0,1,Clear,10/09/2016 17:00,4482,0
293.7,0.0,0.0,1,Clear,10/09/2016 18:00,4071,0
291.58,0.0,0.0,1,Clear,10/09/2016 19:00,3508,0
288.38,0.0,0.0,1,Clear,10/09/2016 20:00,3376,0
287.24,0.0,0.0,1,Clear,10/09/2016 21:00,3074,0
286.79,0.0,0.0,1,Clear,10/09/2016 22:00,3013,0
286.48,0.0,0.0,1,Clear,10/09/2016 23:00,2358,0
285.76,0.0,0.0,1,Clear,11/09/2016 0:00,1909,0
285.49,0.0,0.0,1,Clear,11/09/2016 1:00,1320,0
285.35,0.0,0.0,1,Clear,11/09/2016 2:00,902,0
285.42,0.0,0.0,1,Clear,11/09/2016 3:00,519,0
286.03,0.0,0.0,1,Mist,11/09/2016 4:00,578,0
286.41,0.0,0.0,1,Clear,11/09/2016 5:00,724,0
286.07,0.0,0.0,1,Clear,11/09/2016 6:00,1276,0
285.9,0.0,0.0,1,Clear,11/09/2016 7:00,1859,0
287.92,0.0,0.0,1,Clear,11/09/2016 8:00,2265,0
290.38,0.0,0.0,1,Clear,11/09/2016 9:00,3021,0
292.61,0.0,0.0,1,Clear,11/09/2016 10:00,3958,0
294.76,0.0,0.0,1,Clear,11/09/2016 11:00,4674,0
296.3,0.0,0.0,1,Clear,11/09/2016 12:00,4511,0
297.57,0.0,0.0,1,Clear,11/09/2016 13:00,4226,0
298.62,0.0,0.0,1,Clear,11/09/2016 14:00,4106,0
298.76,0.0,0.0,1,Clear,11/09/2016 15:00,4539,0
299.03,0.0,0.0,1,Clear,11/09/2016 16:00,4775,0
298.83,0.0,0.0,1,Clear,11/09/2016 17:00,4405,0
297.93,0.0,0.0,1,Clear,11/09/2016 18:00,4049,0
296.37,0.0,0.0,20,Clouds,11/09/2016 19:00,3618,0
293.97,0.0,0.0,1,Clear,11/09/2016 20:00,3112,0
292.58,0.0,0.0,1,Clear,11/09/2016 21:00,2124,0
292.34,0.0,0.0,1,Clear,11/09/2016 22:00,1461,0
291.88,0.0,0.0,1,Clear,11/09/2016 23:00,954,0
291.23,0.0,0.0,1,Clear,12/09/2016 0:00,530,0
290.81,0.0,0.0,1,Clear,12/09/2016 1:00,307,0
290.52,0.0,0.0,1,Clear,12/09/2016 2:00,248,0
289.94,0.0,0.0,1,Clear,12/09/2016 3:00,318,0
289.82,0.0,0.0,1,Clear,12/09/2016 4:00,896,0
289.37,0.0,0.0,1,Clear,12/09/2016 5:00,2818,0
289.11,0.0,0.0,1,Clear,12/09/2016 6:00,5562,1
289.13,0.0,0.0,1,Clear,12/09/2016 7:00,5952,1
290.2,0.0,0.0,1,Clear,12/09/2016 8:00,5759,1
292.0,0.0,0.0,1,Clear,12/09/2016 9:00,4380,0
294.2,0.0,0.0,1,Clear,12/09/2016 10:00,4260,0
296.48,0.0,0.0,1,Clear,12/09/2016 11:00,4212,0
297.93,0.0,0.0,1,Clear,12/09/2016 12:00,4290,0
298.85,0.0,0.0,40,Clouds,12/09/2016 13:00,4398,0
298.71,0.0,0.0,90,Clouds,12/09/2016 14:00,4876,0
298.23,0.0,0.0,90,Clouds,12/09/2016 15:00,5187,1
296.79,0.0,0.0,90,Clouds,12/09/2016 16:00,6263,1
295.57,0.0,0.0,90,Thunderstorm,12/09/2016 17:00,4828,0
295.57,0.0,0.0,90,Rain,12/09/2016 17:00,4828,0
294.88,0.0,0.0,75,Rain,12/09/2016 18:00,4130,0
294.88,0.0,0.0,75,Thunderstorm,12/09/2016 18:00,4130,0
293.98,0.0,0.0,90,Clouds,12/09/2016 19:00,2790,0
293.32,0.0,0.0,90,Clouds,12/09/2016 20:00,2263,0
292.61,0.0,0.0,1,Clear,12/09/2016 21:00,2025,0
291.67,0.0,0.0,90,Clouds,12/09/2016 22:00,1422,0
290.73,0.0,0.0,90,Clouds,12/09/2016 23:00,890,0
290.41,0.0,0.0,90,Clouds,13/09/2016 0:00,509,0
290.09,0.0,0.0,90,Clouds,13/09/2016 1:00,321,0
289.8,0.0,0.0,90,Clouds,13/09/2016 2:00,250,0
289.12,0.3,0.0,75,Rain,13/09/2016 3:00,331,0
287.95,0.0,0.0,40,Clouds,13/09/2016 4:00,842,0
287.15,0.0,0.0,1,Clear,13/09/2016 5:00,2846,0
285.48,0.0,0.0,1,Clear,13/09/2016 6:00,5605,1
285.16,0.0,0.0,1,Clear,13/09/2016 7:00,6057,1
285.62,0.0,0.0,1,Clear,13/09/2016 8:00,5628,1
286.42,0.0,0.0,1,Clear,13/09/2016 9:00,5337,1
286.72,0.0,0.0,1,Clear,13/09/2016 10:00,4313,0
288.13,0.0,0.0,1,Clear,13/09/2016 11:00,4405,0
289.19,0.0,0.0,40,Clouds,13/09/2016 12:00,4706,0
290.03,0.0,0.0,40,Clouds,13/09/2016 13:00,4666,0
290.81,0.0,0.0,1,Clear,13/09/2016 14:00,4928,0
291.1,0.0,0.0,75,Clouds,13/09/2016 15:00,5467,1
290.58,0.0,0.0,1,Clear,13/09/2016 16:00,6290,1
290.26,0.0,0.0,1,Clear,13/09/2016 17:00,6013,1
289.25,0.0,0.0,75,Clouds,13/09/2016 18:00,4300,0
288.5,0.0,0.0,1,Haze,13/09/2016 19:00,3138,0
288.5,0.0,0.0,1,Rain,13/09/2016 19:00,3138,0
286.9,0.0,0.0,1,Rain,13/09/2016 20:00,2747,0
286.49,0.0,0.0,75,Drizzle,13/09/2016 21:00,2290,0
285.94,0.0,0.0,1,Clear,13/09/2016 22:00,1688,0
285.73,0.0,0.0,40,Clouds,13/09/2016 23:00,990,0
285.65,0.0,0.0,1,Clear,14/09/2016 0:00,558,0
284.95,0.0,0.0,1,Clear,14/09/2016 1:00,343,0
284.06,0.0,0.0,1,Clear,14/09/2016 2:00,252,0
282.78,0.0,0.0,1,Clear,14/09/2016 3:00,342,0
281.93,0.0,0.0,1,Clear,14/09/2016 4:00,857,0
281.17,0.0,0.0,1,Clear,14/09/2016 5:00,2857,0
280.82,0.0,0.0,1,Clear,14/09/2016 6:00,5493,1
280.19,0.0,0.0,1,Clear,14/09/2016 7:00,6304,1
280.75,0.0,0.0,1,Clear,14/09/2016 8:00,5905,1
283.06,0.0,0.0,5,Clear,14/09/2016 9:00,5059,1
285.12,0.0,0.0,1,Clear,14/09/2016 10:00,4465,0
287.9,0.0,0.0,5,Clear,14/09/2016 11:00,4507,0
289.59,0.0,0.0,20,Haze,14/09/2016 12:00,4706,0
290.87,0.0,0.0,20,Clouds,14/09/2016 13:00,4632,0
291.76,0.0,0.0,1,Clear,14/09/2016 14:00,4953,0
292.65,0.0,0.0,1,Clear,14/09/2016 15:00,5270,1
293.38,0.0,0.0,1,Clear,14/09/2016 16:00,6152,1
293.27,0.0,0.0,1,Clear,14/09/2016 17:00,5646,1
292.56,0.0,0.0,1,Clear,14/09/2016 18:00,4347,0
291.05,0.0,0.0,1,Clear,14/09/2016 19:00,3154,0
288.43,0.0,0.0,1,Clear,14/09/2016 20:00,2895,0
286.89,0.0,0.0,1,Clear,14/09/2016 21:00,2317,0
286.17,0.0,0.0,1,Clear,14/09/2016 22:00,1613,0
286.0,0.0,0.0,1,Clear,14/09/2016 23:00,1007,0
285.18,0.0,0.0,1,Clear,15/09/2016 0:00,546,0
285.21,0.0,0.0,40,Clouds,15/09/2016 1:00,347,0
285.1,0.0,0.0,1,Clear,15/09/2016 2:00,255,0
285.26,0.0,0.0,1,Clear,15/09/2016 3:00,359,0
286.08,0.0,0.0,75,Clouds,15/09/2016 4:00,865,0
286.72,0.0,0.0,90,Clouds,15/09/2016 5:00,2809,0
287.35,0.0,0.0,90,Clouds,15/09/2016 6:00,4885,0
287.75,0.0,0.0,90,Clouds,15/09/2016 7:00,6329,1
288.59,0.0,0.0,90,Clouds,15/09/2016 8:00,5919,1
289.85,0.0,0.0,90,Clouds,15/09/2016 9:00,5020,1
291.6,0.0,0.0,90,Rain,15/09/2016 10:00,4366,0
292.93,0.0,0.0,90,Rain,15/09/2016 11:00,4549,0
294.26,0.0,0.0,90,Thunderstorm,15/09/2016 12:00,4857,0
295.0,0.0,0.0,75,Rain,15/09/2016 13:00,4650,0
295.72,0.0,0.0,90,Rain,15/09/2016 14:00,5164,1
295.4,0.0,0.0,90,Rain,15/09/2016 15:00,5705,1
293.72,4.15,0.0,90,Rain,15/09/2016 16:00,5340,1
291.94,4.74,0.0,75,Rain,15/09/2016 17:00,5272,1
291.94,4.74,0.0,75,Mist,15/09/2016 17:00,5272,1
291.94,4.74,0.0,75,Thunderstorm,15/09/2016 17:00,5272,1
290.78,3.75,0.0,90,Rain,15/09/2016 18:00,4024,0
290.78,3.75,0.0,90,Mist,15/09/2016 18:00,4024,0
290.78,3.75,0.0,90,Thunderstorm,15/09/2016 18:00,4024,0
290.62,1.86,0.0,75,Rain,15/09/2016 19:00,3020,0
290.62,1.86,0.0,75,Mist,15/09/2016 19:00,3020,0
290.62,1.86,0.0,75,Thunderstorm,15/09/2016 19:00,3020,0
290.53,0.51,0.0,90,Rain,15/09/2016 20:00,2514,0
290.53,0.51,0.0,90,Mist,15/09/2016 20:00,2514,0
290.55,0.25,0.0,75,Rain,15/09/2016 21:00,2385,0
290.33,0.0,0.0,90,Rain,15/09/2016 22:00,2225,0
289.88,0.0,0.0,75,Mist,15/09/2016 23:00,1161,0
289.67,0.0,0.0,1,Mist,16/09/2016 0:00,648,0
289.67,0.0,0.0,1,Fog,16/09/2016 0:00,648,0
289.54,0.0,0.0,90,Mist,16/09/2016 1:00,397,0
289.45,0.0,0.0,1,Fog,16/09/2016 2:00,257,0
289.45,0.0,0.0,1,Mist,16/09/2016 2:00,257,0
289.49,0.0,0.0,40,Mist,16/09/2016 3:00,358,0
289.49,0.0,0.0,40,Fog,16/09/2016 3:00,358,0
289.53,0.0,0.0,40,Mist,16/09/2016 4:00,826,0
289.62,0.0,0.0,75,Mist,16/09/2016 5:00,2707,0
289.51,0.0,0.0,90,Rain,16/09/2016 6:00,5391,1
289.41,0.0,0.0,75,Clouds,16/09/2016 7:00,6261,1
289.83,0.0,0.0,90,Clouds,16/09/2016 8:00,5660,1
290.34,0.0,0.0,75,Rain,16/09/2016 9:00,4817,0
291.04,0.0,0.0,90,Thunderstorm,16/09/2016 10:00,4416,0
291.5,0.0,0.0,90,Rain,16/09/2016 11:00,4801,0
292.68,0.0,0.0,90,Clouds,16/09/2016 12:00,4772,0
293.61,0.0,0.0,90,Clouds,16/09/2016 13:00,4711,0
294.69,0.0,0.0,90,Clouds,16/09/2016 14:00,4989,0
295.42,0.0,0.0,75,Clouds,16/09/2016 15:00,5596,1
296.11,0.0,0.0,75,Clouds,16/09/2016 16:00,6020,1
296.39,0.0,0.0,75,Clouds,16/09/2016 17:00,4502,0
296.14,0.0,0.0,75,Rain,16/09/2016 18:00,3460,0
294.75,0.0,0.0,40,Thunderstorm,16/09/2016 19:00,3206,0
292.67,2.83,0.0,75,Rain,16/09/2016 20:00,2830,0
291.69,0.0,0.0,40,Clouds,16/09/2016 21:00,2650,0
291.14,0.0,0.0,40,Rain,16/09/2016 22:00,1973,0
290.24,0.0,0.0,1,Clear,16/09/2016 23:00,1238,0
289.92,0.0,0.0,1,Rain,17/09/2016 0:00,1193,0
289.28,0.0,0.0,40,Mist,17/09/2016 1:00,800,0
288.59,0.0,0.0,1,Clear,17/09/2016 2:00,512,0
288.58,0.0,0.0,1,Clear,17/09/2016 3:00,391,0
288.12,0.0,0.0,1,Clear,17/09/2016 4:00,422,0
287.83,0.0,0.0,40,Clouds,17/09/2016 5:00,704,0
287.28,0.0,0.0,90,Clouds,17/09/2016 6:00,1580,0
287.29,0.0,0.0,75,Clouds,17/09/2016 7:00,2430,0
287.93,0.0,0.0,90,Mist,17/09/2016 8:00,3364,0
288.43,0.0,0.0,90,Clouds,17/09/2016 9:00,3916,0
288.99,0.0,0.0,90,Mist,17/09/2016 10:00,4235,0
289.98,0.25,0.0,90,Rain,17/09/2016 11:00,4776,0
290.79,0.0,0.0,40,Clouds,17/09/2016 12:00,4813,0
292.06,0.0,0.0,40,Clouds,17/09/2016 13:00,4408,0
293.46,0.0,0.0,1,Clear,17/09/2016 14:00,4487,0
293.88,0.0,0.0,1,Clear,17/09/2016 15:00,4342,0
294.58,0.0,0.0,1,Clear,17/09/2016 16:00,4459,0
294.52,0.0,0.0,1,Clear,17/09/2016 17:00,4636,0
294.15,0.0,0.0,1,Clear,17/09/2016 18:00,4019,0
292.16,0.0,0.0,1,Clear,17/09/2016 19:00,3592,0
288.55,0.0,0.0,1,Clear,17/09/2016 20:00,3258,0
286.45,0.0,0.0,1,Clear,17/09/2016 21:00,2932,0
285.59,0.0,0.0,1,Mist,17/09/2016 22:00,3029,0
285.23,0.0,0.0,1,Clear,17/09/2016 23:00,2984,0
284.96,0.0,0.0,1,Clear,18/09/2016 0:00,1617,0
284.76,0.0,0.0,1,Clear,18/09/2016 1:00,939,0
284.54,0.0,0.0,1,Mist,18/09/2016 2:00,623,0
284.61,0.0,0.0,1,Mist,18/09/2016 3:00,391,0
284.47,0.0,0.0,1,Mist,18/09/2016 4:00,422,0
284.96,0.0,0.0,1,Mist,18/09/2016 5:00,666,0
285.34,0.0,0.0,1,Clear,18/09/2016 6:00,1204,0
285.37,0.0,0.0,1,Clear,18/09/2016 7:00,1794,0
287.06,0.0,0.0,1,Clear,18/09/2016 8:00,2948,0
289.6,0.0,0.0,1,Clear,18/09/2016 9:00,3422,0
290.47,0.0,0.0,1,Clear,18/09/2016 10:00,3759,0
297.77,0.0,0.0,1,Clear,18/09/2016 13:00,4835,0
299.05,0.0,0.0,75,Clouds,18/09/2016 14:00,4933,0
299.83,0.0,0.0,1,Clear,18/09/2016 15:00,4959,0
300.39,0.0,0.0,1,Clear,18/09/2016 16:00,5053,1
299.97,0.0,0.0,1,Clear,18/09/2016 17:00,4609,0
299.18,0.0,0.0,1,Clear,18/09/2016 18:00,4223,0
297.54,0.0,0.0,1,Rain,18/09/2016 19:00,3201,0
296.79,0.0,0.0,75,Clouds,18/09/2016 20:00,2494,0
295.68,0.0,0.0,1,Clear,18/09/2016 21:00,2110,0
295.29,0.0,0.0,1,Clear,18/09/2016 22:00,1671,0
